alcohol,density,chlorides,volatile acidity,total sulfur dioxide,fixed acidity,quality
9.5,0.99459,0.117,0.37,183.0,6.4,5
9.5,0.99459,0.117,0.38,181.0,6.4,6
9.5,0.9946,0.118,0.36,172.0,6.4,6
10.8,0.99362,0.036,0.3,124.0,6.6,6
10.8,0.99362,0.036,0.3,124.0,6.6,6
8.8,0.99966,0.045,0.21,125.0,6.5,6
10.8,0.99362,0.036,0.3,124.0,6.6,6
11.0,0.99442,0.021,0.31,156.0,7.6,7
12.4,0.98918,0.02,0.58,96.0,5.8,6
11.3,0.99089,0.02,0.26,66.0,6.5,7
11.2,0.99474,0.018,0.3,127.0,8.7,7
12.5,0.99008,0.014,0.29,89.0,6.4,7
10.0,0.99348,0.017,0.13,99.0,6.7,6
11.0,0.99283,0.047,0.19,130.0,6.8,6
10.5,0.99398,0.052,0.25,152.0,6.0,6
10.5,0.99398,0.052,0.25,152.0,6.0,6
11.0,0.99283,0.047,0.19,130.0,6.8,6
11.4,0.9908,0.046,0.24,133.0,6.4,7
11.3,0.99165,0.039,0.18,139.0,5.9,6
12.2,0.99076,0.031,0.33,73.0,7.2,7
12.6,0.98942,0.037,0.29,95.0,6.4,7
11.1,0.99244,0.032,0.31,138.0,7.3,5
12.3,0.99058,0.035,0.29,126.0,7.0,6
10.4,0.99255,0.037,0.19,122.0,6.9,4
8.8,0.99916,0.06,0.32,190.0,6.3,6
9.5,0.99306,0.036,0.085,109.0,6.6,6
8.8,0.99916,0.06,0.32,190.0,6.3,6
10.4,0.99498,0.047,0.18,109.0,6.8,6
13.0,0.99,0.038,0.52,130.0,6.8,7
12.2,0.99338,0.03,0.28,191.0,7.1,7
10.5,0.99456,0.035,0.15,128.0,5.7,8
10.8,0.9926,0.043,0.275,149.0,5.8,7
13.2,0.98856,0.036,0.53,128.0,5.4,8
13.0,0.98946,0.032,0.32,115.0,5.8,8
10.0,0.99346,0.049,0.22,152.0,6.7,6
10.4,0.99268,0.05,0.6,76.0,6.1,4
12.4,0.98944,0.034,0.26,145.0,6.5,6
12.9,0.98976,0.035,0.29,155.0,5.0,8
13.2,0.98856,0.036,0.53,128.0,5.4,8
10.5,0.99523,0.038,0.21,152.0,6.8,7
13.0,0.98946,0.032,0.32,115.0,5.8,8
11.2,0.99402,0.03,0.27,82.0,6.5,5
12.7,0.98916,0.029,0.37,102.0,5.9,7
9.4,0.99655,0.044,0.21,155.0,6.2,6
12.9,0.99071,0.025,0.3,95.0,6.8,7
13.0,0.98889,0.032,0.41,74.0,7.3,8
13.6,0.98742,0.029,0.3,93.0,5.4,7
9.1,0.99336,0.053,0.34,112.0,6.6,5
10.4,0.992,0.049,0.25,166.0,5.6,6
13.6,0.98742,0.029,0.3,93.0,5.3,7
12.2,0.99275,0.032,0.58,169.0,6.9,6
8.7,1.00044,0.085,0.23,111.0,7.2,5
10.5,0.99444,0.037,0.2,105.0,7.1,7
10.2,0.99742,0.044,0.15,183.0,6.8,6
12.5,0.99228,0.027,0.22,122.0,7.0,8
11.3,0.99058,0.051,0.16,122.0,6.4,7
10.2,0.99742,0.044,0.15,183.0,6.8,6
12.6,0.99164,0.028,0.31,122.0,6.8,7
10.2,0.99742,0.044,0.15,183.0,6.8,6
9.8,0.99438,0.087,0.3,177.0,7.6,5
10.8,0.99402,0.03,0.16,98.0,6.0,5
12.5,0.99128,0.04,0.21,186.0,7.1,6
12.5,0.99228,0.027,0.22,122.0,7.0,8
11.5,0.991,0.027,0.21,150.0,5.6,7
11.4,0.9931,0.027,0.22,112.0,7.4,6
10.5,0.99444,0.037,0.2,105.0,7.1,7
12.6,0.99164,0.028,0.31,122.0,6.8,7
8.7,1.00044,0.085,0.23,111.0,7.2,5
11.0,0.99112,0.053,0.15,146.0,6.4,6
11.3,0.99058,0.051,0.16,122.0,6.4,7
10.2,0.99742,0.044,0.15,182.0,6.8,6
11.6,0.98961,0.036,0.22,96.0,6.3,6
9.8,0.99438,0.087,0.3,177.0,7.6,5
10.1,0.99344,0.076,0.3,145.0,7.0,5
9.2,0.99904,0.05,0.26,139.0,6.6,5
9.1,0.99884,0.05,0.24,180.0,7.5,6
9.1,0.99884,0.05,0.24,180.0,7.5,6
9.1,0.99884,0.05,0.24,180.0,7.5,6
9.1,0.99884,0.05,0.24,180.0,7.5,6
11.7,0.98949,0.037,0.15,79.0,6.6,6
12.6,0.99014,0.041,0.34,114.0,6.7,6
9.0,0.99786,0.088,0.35,183.0,7.7,5
10.1,0.99206,0.039,0.31,141.0,6.7,5
13.6,0.98722,0.02,0.67,9.0,4.7,5
9.1,0.99884,0.05,0.24,180.0,7.5,6
9.2,0.99666,0.045,0.2,159.0,6.3,5
8.8,0.99754,0.049,0.28,190.0,6.6,5
10.0,0.99272,0.028,0.18,95.0,8.5,4
9.1,0.99712,0.036,0.35,196.0,6.5,6
11.2,0.99104,0.041,0.22,182.0,6.8,5
9.2,0.99373,0.053,0.18,119.0,6.3,6
9.2,0.99904,0.05,0.26,139.0,6.6,5
9.5,0.9956,0.038,0.3,200.0,6.6,5
11.9,0.99095,0.024,0.34,152.0,6.3,7
9.8,0.99382,0.068,0.3,138.0,7.7,5
9.8,0.99382,0.069,0.31,134.0,7.7,5
10.8,0.99299,0.036,0.265,150.0,5.7,7
11.3,0.99048,0.051,0.255,122.0,5.4,6
12.1,0.99254,0.028,0.26,121.0,6.6,6
11.3,0.9902,0.03,0.17,111.0,4.8,7
10.8,0.99299,0.036,0.265,150.0,5.7,7
13.5,0.99012,0.028,0.2,75.0,6.2,7
10.3,0.99293,0.044,0.28,126.0,7.5,5
9.0,1.00022,0.035,0.22,184.0,6.2,6
11.6,0.99382,0.041,0.34,166.0,7.0,6
10.3,0.99293,0.044,0.28,126.0,7.5,5
12.5,0.98954,0.029,0.19,116.0,6.5,6
8.6,0.99936,0.042,0.21,125.0,6.0,5
13.4,0.9884,0.16,0.22,74.0,6.1,6
12.7,0.99144,0.026,0.32,88.0,6.5,4
9.2,0.99324,0.167,0.21,120.0,7.1,5
10.2,0.99174,0.034,0.26,135.0,5.6,6
9.0,0.99792,0.051,0.15,149.0,7.0,7
9.0,0.99792,0.051,0.15,149.0,7.0,7
9.0,0.99792,0.051,0.15,149.0,7.0,7
9.0,0.99792,0.051,0.15,149.0,7.0,7
9.0,0.99792,0.051,0.15,149.0,7.0,7
9.0,0.99792,0.051,0.15,149.0,7.0,7
9.0,0.99792,0.051,0.15,149.0,7.0,7
11.9,0.99043,0.04,0.27,121.0,7.4,5
9.0,0.99654,0.07,0.22,194.0,6.8,6
9.0,0.99758,0.055,0.24,134.0,6.2,5
11.0,0.99374,0.051,0.28,143.0,6.3,6
9.0,0.99792,0.051,0.15,149.0,7.0,7
10.0,0.99243,0.039,0.17,108.0,5.5,5
10.7,0.99216,0.04,0.26,184.0,6.5,5
10.7,0.99215,0.042,0.27,183.0,6.6,5
13.4,0.98953,0.026,0.46,130.0,5.4,8
11.0,0.99278,0.015,0.19,124.0,7.8,6
10.0,0.99243,0.039,0.17,108.0,5.5,5
10.7,0.99216,0.04,0.26,184.0,6.5,5
10.7,0.99215,0.042,0.27,183.0,6.6,5
11.0,0.99278,0.015,0.19,124.0,7.8,6
11.0,0.99186,0.016,0.2,101.0,7.8,6
11.1,0.99072,0.028,0.17,98.0,6.1,7
10.9,0.99244,0.025,0.2,40.0,7.4,5
11.5,0.99084,0.017,0.39,80.0,6.7,5
13.4,0.98953,0.026,0.46,130.0,5.4,8
9.4,0.99754,0.033,0.4,186.0,6.9,5
9.4,0.99754,0.033,0.4,186.0,6.9,5
9.4,0.99754,0.033,0.4,186.0,6.9,5
10.6,0.99567,0.035,0.24,134.0,6.3,6
9.4,0.99754,0.033,0.4,186.0,6.9,5
12.0,0.99094,0.014,0.27,143.0,7.4,4
10.2,0.99532,0.042,0.27,125.0,6.1,6
10.6,0.99567,0.035,0.24,134.0,6.3,6
13.5,0.9874,0.009,0.61,100.0,5.0,5
9.7,0.99794,0.04,0.42,248.0,6.7,5
12.2,0.99122,0.018,0.33,103.0,6.5,6
12.3,0.99226,0.04,0.33,135.0,6.9,5
12.2,0.99122,0.018,0.33,103.0,6.5,6
11.4,0.99099,0.022,0.15,100.0,6.3,7
12.7,0.99134,0.022,0.32,97.0,6.5,7
9.7,0.99794,0.04,0.42,248.0,6.7,5
10.8,0.99338,0.02,0.25,113.0,7.4,6
11.0,0.9938,0.018,0.27,96.0,7.6,6
9.5,0.9955,0.05,0.27,196.0,6.4,5
10.1,0.99776,0.064,0.25,140.0,6.5,6
13.2,0.98964,0.027,0.19,100.0,5.6,7
8.8,0.99808,0.037,0.29,182.0,7.4,5
9.5,0.99551,0.043,0.34,201.0,6.4,5
9.5,0.99548,0.044,0.27,202.0,6.6,5
9.5,0.99541,0.047,0.26,191.0,6.6,6
9.5,0.9955,0.05,0.27,196.0,6.4,5
9.5,0.99536,0.051,0.26,197.0,6.5,5
10.4,0.99524,0.043,0.25,133.0,6.8,6
9.9,0.9961,0.049,0.32,170.0,6.3,6
10.0,0.99224,0.046,0.24,113.0,5.5,5
10.1,0.99776,0.064,0.25,140.0,6.5,6
9.4,0.99702,0.056,0.13,95.0,6.6,6
9.3,0.99657,0.098,0.39,91.0,7.0,5
10.9,0.99176,0.057,0.21,138.0,7.9,5
11.4,0.99166,0.042,0.3,177.0,7.0,5
10.3,0.99242,0.036,0.2,49.0,8.1,5
11.0,0.99109,0.033,0.18,57.0,8.3,6
10.9,0.99176,0.057,0.21,138.0,7.9,5
10.8,0.99278,0.042,0.17,111.0,7.2,6
10.3,0.99242,0.036,0.2,49.0,8.1,5
11.0,0.99109,0.033,0.18,57.0,8.3,6
9.3,0.99657,0.098,0.39,91.0,7.0,5
10.2,0.99358,0.041,0.21,113.0,6.8,5
10.2,0.99358,0.042,0.21,109.0,6.9,6
10.8,0.99278,0.042,0.17,111.0,7.2,6
10.5,0.99705,0.06,0.26,162.0,6.8,3
11.1,0.9912,0.052,0.28,156.0,7.2,5
10.9,0.99176,0.057,0.21,138.0,7.9,5
11.4,0.99166,0.042,0.3,177.0,7.0,5
10.3,0.99677,0.049,0.34,149.0,7.4,5
12.9,0.99172,0.042,0.43,106.0,6.3,7
9.9,0.9953,0.045,0.41,131.0,6.8,5
11.3,0.99186,0.036,0.4,131.0,6.3,6
11.5,0.99188,0.034,0.35,120.0,5.1,6
11.5,0.99188,0.034,0.35,120.0,5.1,6
10.7,0.99158,0.039,0.3,132.0,6.3,5
10.4,0.99522,0.042,0.28,139.0,6.9,6
12.5,0.99176,0.033,0.33,204.0,7.0,6
9.5,0.99558,0.052,0.26,197.0,6.7,5
11.3,0.9911,0.042,0.24,104.0,7.3,7
13.0,0.99016,0.034,0.46,88.0,6.7,6
11.5,0.99188,0.034,0.35,120.0,5.1,6
11.5,0.98956,0.053,0.23,99.0,5.1,5
11.3,0.99186,0.036,0.4,131.0,6.3,6
13.2,0.99062,0.035,0.44,100.0,7.1,7
11.5,0.99274,0.034,0.26,111.0,4.8,7
9.6,0.993,0.086,0.31,130.0,6.8,5
9.6,0.993,0.086,0.31,130.0,6.8,5
9.7,0.9978,0.058,0.15,110.0,7.0,6
9.2,0.9946,0.052,0.41,142.0,6.5,5
8.4,0.99429,0.052,0.31,113.0,6.2,5
12.4,0.99002,0.05,0.27,103.0,8.0,6
12.4,0.99002,0.05,0.27,103.0,8.0,6
9.2,0.9946,0.052,0.41,142.0,6.5,5
8.4,0.99429,0.052,0.31,113.0,6.2,5
11.7,0.9909,0.028,0.37,84.0,6.7,6
11.0,0.99294,0.036,0.21,191.0,6.6,6
11.9,0.99044,0.032,0.26,109.0,7.5,6
13.2,0.98958,0.028,0.34,100.0,7.5,7
11.7,0.9909,0.028,0.37,84.0,6.7,6
9.1,0.9986,0.055,0.32,176.0,6.4,5
12.6,0.99262,0.023,0.24,109.0,6.7,6
9.1,0.9986,0.055,0.32,176.0,6.4,5
10.5,0.99212,0.194,0.39,90.0,7.1,6
10.6,0.99628,0.047,0.31,87.0,8.2,5
12.6,0.99262,0.023,0.24,109.0,6.7,6
13.7,0.98913,0.03,0.17,123.0,5.9,7
12.0,0.99021,0.037,0.2,93.0,5.9,6
12.5,0.99198,0.031,0.32,120.0,6.6,7
12.1,0.99226,0.03,0.12,110.0,5.9,6
11.3,0.99159,0.032,0.18,137.0,5.9,6
12.0,0.99021,0.037,0.2,93.0,5.9,6
10.3,0.99224,0.049,0.17,104.0,5.4,6
12.7,0.99068,0.039,0.21,136.0,6.1,6
9.2,0.99587,0.048,0.25,207.0,7.3,5
9.2,0.99587,0.048,0.25,207.0,7.3,5
9.5,0.99728,0.054,0.22,152.0,6.2,6
10.1,0.99364,0.045,0.27,175.0,6.5,6
10.1,0.99364,0.045,0.27,175.0,6.5,6
13.0,0.99018,0.038,0.39,98.0,6.6,7
13.1,0.98968,0.04,0.31,101.0,6.0,6
11.0,0.99178,0.048,0.23,113.0,8.4,6
9.2,0.99587,0.048,0.25,207.0,7.3,5
9.4,0.9961,0.056,0.22,177.0,6.0,6
9.5,0.99728,0.054,0.22,152.0,6.2,6
10.2,0.99534,0.055,0.23,134.0,6.1,6
10.1,0.99364,0.045,0.27,175.0,6.5,6
8.6,0.99864,0.054,0.36,193.0,7.3,4
9.0,0.99776,0.094,0.37,181.0,7.6,5
9.6,0.99545,0.062,0.26,194.0,6.7,5
9.9,0.99299,0.057,0.22,98.0,7.4,7
10.5,0.99665,0.059,0.22,135.0,6.1,5
11.4,0.99069,0.053,0.28,98.0,7.1,5
9.4,0.99692,0.069,0.35,170.0,6.5,5
11.1,0.99324,0.054,0.73,65.0,6.8,4
8.9,0.99896,0.047,0.28,111.0,6.0,6
8.9,0.99896,0.047,0.28,111.0,6.0,6
10.8,0.99226,0.049,0.2,129.0,7.1,5
12.2,0.99226,0.045,0.33,143.0,6.8,6
8.9,0.99896,0.047,0.28,111.0,6.0,6
12.5,0.99076,0.029,0.24,63.0,7.2,6
12.2,0.99226,0.045,0.33,143.0,6.8,6
12.5,0.99076,0.029,0.24,63.0,7.2,6
8.9,0.99896,0.047,0.28,111.0,6.0,6
10.8,0.9951,0.046,0.27,127.0,6.2,6
11.4,0.99234,0.043,0.38,98.0,6.4,6
10.8,0.99226,0.049,0.2,129.0,7.1,5
10.6,0.99368,0.036,0.21,127.0,6.0,5
9.2,0.9937,0.044,0.34,63.0,7.0,5
12.2,0.99151,0.031,0.435,134.0,5.9,6
12.3,0.99021,0.021,0.25,76.0,7.0,6
10.4,0.99479,0.038,0.26,179.0,6.7,6
10.4,0.9954,0.035,0.24,172.0,7.0,6
11.0,0.99176,0.035,0.23,110.0,8.5,7
10.6,0.99368,0.036,0.21,127.0,6.0,5
9.2,0.9937,0.044,0.34,63.0,7.0,5
13.5,0.99246,0.013,0.65,10.0,4.8,4
11.4,0.9908,0.144,0.22,65.0,6.1,6
11.5,0.98994,0.071,0.27,69.0,5.8,6
14.0,0.98746,0.036,0.455,106.0,5.0,7
12.5,0.99028,0.036,0.33,88.0,6.5,7
12.5,0.99028,0.036,0.33,88.0,6.5,7
12.8,0.98867,0.038,0.31,83.0,6.7,7
11.2,0.99174,0.037,0.39,138.0,6.2,7
11.2,0.99174,0.037,0.39,138.0,6.2,7
13.6,0.99021,0.04,0.37,139.0,7.1,6
9.2,0.99304,0.149,0.23,109.0,7.2,6
12.5,0.99028,0.036,0.33,88.0,6.5,7
11.1,0.99154,0.054,0.25,105.0,7.2,6
11.2,0.99174,0.037,0.39,138.0,6.2,7
14.0,0.98746,0.036,0.455,106.0,4.7,7
13.6,0.99021,0.04,0.37,139.0,7.1,6
9.4,0.9956,0.056,0.28,206.0,6.2,5
14.2,0.98779,0.037,0.35,113.0,6.4,7
13.2,0.98836,0.035,0.31,107.0,6.6,6
11.2,0.99138,0.05,0.25,132.0,7.4,6
10.2,0.99751,0.057,0.36,173.0,7.3,5
12.8,0.98867,0.038,0.31,83.0,6.7,7
10.1,0.99249,0.045,0.31,109.0,8.6,5
10.1,0.99249,0.045,0.31,109.0,8.6,5
10.3,0.99239,0.031,0.22,95.0,8.6,5
9.9,0.99512,0.056,0.14,91.0,6.9,6
11.5,0.99098,0.046,0.22,106.0,6.5,5
9.0,0.99872,0.063,0.32,173.0,6.6,5
9.0,0.99872,0.063,0.32,173.0,6.6,5
12.1,0.98894,0.03,0.28,101.0,6.1,6
13.3,0.988245,0.036,0.3,106.0,6.2,6
11.5,0.99326,0.05,0.22,116.0,6.9,8
11.0,0.99328,0.039,0.31,67.0,8.7,4
10.7,0.99222,0.04,0.27,84.0,7.3,6
9.4,0.99898,0.046,0.46,184.0,7.0,5
10.3,0.99486,0.042,0.23,108.0,5.7,6
9.3,0.99528,0.185,0.36,151.0,6.5,5
12.0,0.99062,0.04,0.18,92.0,8.2,6
11.0,0.99282,0.048,0.27,159.0,6.2,6
9.3,0.996,0.053,0.4,148.0,6.9,5
10.1,0.99138,0.068,0.345,143.0,4.9,5
11.1,0.99166,0.053,0.23,106.0,7.2,6
9.9,0.99408,0.046,0.2,113.0,6.4,6
11.0,0.99281,0.048,0.27,161.0,6.1,6
11.0,0.99282,0.048,0.27,159.0,6.2,6
12.5,0.98964,0.042,0.3,127.0,6.0,6
12.7,0.98952,0.042,0.3,142.0,6.1,7
9.3,0.99469,0.045,0.14,105.0,5.7,5
9.3,0.996,0.053,0.4,148.0,6.9,5
10.1,0.99138,0.068,0.345,143.0,4.9,5
8.8,0.9991,0.066,0.33,161.0,6.3,5
11.2,0.99047,0.043,0.16,90.0,7.0,6
10.8,0.99178,0.038,0.22,122.0,8.4,7
8.8,0.9991,0.066,0.33,161.0,6.3,5
11.2,0.99047,0.043,0.16,90.0,7.0,6
10.3,0.99207,0.05,0.24,145.0,5.4,5
12.0,0.99152,0.026,0.31,87.0,7.7,5
9.5,0.99438,0.048,0.185,110.0,5.6,6
9.5,0.99438,0.048,0.185,110.0,5.6,6
9.8,0.99622,0.04,0.43,159.0,6.6,6
9.0,0.99773,0.084,0.39,170.0,7.6,5
13.0,0.99088,0.032,0.58,118.0,7.2,7
11.8,0.99108,0.044,0.34,116.0,6.0,7
8.8,0.99803,0.056,0.35,176.5,7.5,5
11.2,0.99304,0.05,0.38,102.0,7.3,4
9.5,0.99438,0.048,0.185,110.0,5.4,6
9.4,0.99548,0.049,0.27,200.0,6.3,4
9.5,0.99551,0.049,0.29,192.0,6.5,6
10.4,0.99152,0.034,0.17,125.0,6.4,6
9.8,0.99572,0.035,0.18,143.0,6.7,7
10.4,0.99152,0.034,0.17,125.0,6.4,6
10.3,0.99244,0.175,0.37,98.0,6.8,6
9.4,0.99548,0.049,0.27,200.0,6.3,4
9.5,0.99551,0.049,0.29,192.0,6.5,6
11.9,0.9903,0.033,0.24,134.0,6.1,7
12.8,0.99162,0.025,0.32,124.0,7.0,7
13.0,0.99116,0.03,0.27,117.0,6.9,6
10.4,0.9922,0.04,0.29,192.0,6.5,7
10.4,0.99223,0.034,0.29,193.0,6.5,6
10.7,0.99481,0.035,0.22,135.0,6.1,5
10.7,0.9928,0.036,0.22,157.0,6.3,7
11.9,0.9903,0.033,0.24,134.0,6.1,7
10.4,0.99429,0.043,0.23,101.0,5.6,6
12.8,0.99162,0.025,0.32,124.0,7.0,7
9.9,0.99454,0.044,0.11,104.0,6.8,6
9.9,0.99454,0.044,0.11,104.0,6.8,6
9.4,0.99863,0.048,0.23,223.0,7.3,6
11.4,0.991,0.048,0.2,129.0,6.1,6
9.9,0.99454,0.044,0.11,104.0,6.8,6
9.4,0.99863,0.048,0.23,223.0,7.3,6
9.2,0.99317,0.06,0.2,104.0,6.9,5
10.5,0.99173,0.041,0.19,76.0,6.7,7
11.0,0.99455,0.048,0.28,111.0,6.7,7
11.0,0.99455,0.048,0.28,111.0,6.7,7
12.1,0.99186,0.038,0.37,127.0,8.0,5
11.0,0.99455,0.048,0.28,111.0,6.7,7
12.8,0.98944,0.041,0.26,144.0,6.0,7
10.5,0.9942,0.053,0.24,120.0,6.4,6
10.5,0.9942,0.053,0.24,120.0,6.4,6
10.5,0.9942,0.053,0.24,120.0,6.4,6
9.5,0.99238,0.062,0.25,122.0,6.4,5
9.2,0.99782,0.052,0.25,94.0,6.1,6
11.1,0.99111,0.047,0.14,117.0,6.8,6
12.3,0.99067,0.042,0.38,112.0,6.5,7
11.1,0.99111,0.047,0.14,117.0,6.8,6
12.6,0.98878,0.037,0.15,51.0,5.4,6
9.5,0.99238,0.062,0.25,122.0,6.4,5
9.2,0.99782,0.052,0.25,94.0,6.1,6
10.8,0.9938,0.054,0.22,152.0,6.8,6
11.3,0.99143,0.044,0.21,122.0,7.2,6
12.8,0.98944,0.041,0.26,144.0,6.0,7
10.5,0.9942,0.053,0.24,120.0,6.4,6
9.8,0.99588,0.051,0.46,171.0,6.5,6
8.5,1.00038,0.054,0.18,183.0,6.5,6
9.3,0.99424,0.054,0.32,97.0,6.2,5
9.2,0.99626,0.055,0.4,151.0,7.2,5
11.4,0.99076,0.037,0.23,115.0,5.9,6
8.5,1.00038,0.054,0.18,183.0,6.4,6
9.3,0.99424,0.054,0.32,97.0,6.2,5
8.4,0.99536,0.056,0.37,91.0,6.4,4
9.2,0.99318,0.062,0.23,100.0,7.0,5
9.2,0.99626,0.055,0.4,151.0,7.2,5
10.4,0.99726,0.033,0.19,151.0,7.6,6
11.6,0.99126,0.046,0.28,147.0,6.0,6
12.4,0.98998,0.029,0.32,94.0,6.2,6
10.4,0.99726,0.033,0.19,151.0,7.6,6
9.3,0.99304,0.052,0.26,176.0,6.4,5
12.2,0.9892,0.029,0.25,81.0,5.9,6
11.0,0.99296,0.031,0.28,139.0,6.1,6
11.4,0.99047,0.023,0.19,105.0,6.9,5
9.5,0.9924,0.06,0.29,120.0,6.4,5
9.2,0.9989,0.034,0.27,116.0,6.8,5
11.1,0.99338,0.021,0.26,125.0,7.5,6
9.2,0.9989,0.034,0.27,116.0,6.8,5
11.0,0.99404,0.032,0.2,172.0,6.4,6
9.9,0.99287,0.041,0.33,177.0,7.3,5
9.9,0.99286,0.044,0.34,176.0,7.3,5
9.5,0.9924,0.06,0.29,120.0,6.4,5
12.4,0.99058,0.033,1.1,109.0,6.1,4
9.4,0.9934,0.052,0.24,185.0,6.3,5
9.3,0.99545,0.053,0.24,149.0,6.2,5
8.7,0.9984,0.05,0.16,135.0,7.4,7
8.7,0.9984,0.05,0.16,135.0,7.4,7
8.7,0.9984,0.05,0.16,135.0,7.4,7
8.7,0.9984,0.05,0.16,135.0,7.4,7
9.0,0.99971,0.05,0.17,154.0,7.2,7
10.7,0.99546,0.038,0.19,118.0,6.9,6
10.7,0.99546,0.038,0.19,118.0,6.9,6
11.3,0.99058,0.034,0.16,98.0,6.8,6
8.7,0.9984,0.05,0.16,135.0,7.4,7
11.7,0.99314,0.028,0.3,97.0,6.8,6
9.3,0.99545,0.053,0.24,149.0,6.2,5
8.7,0.9984,0.05,0.16,135.0,7.4,7
9.0,0.99971,0.05,0.17,154.0,7.2,7
11.7,0.99314,0.028,0.3,97.0,6.8,6
10.7,0.99565,0.032,0.43,131.0,6.5,5
11.4,0.99056,0.036,0.17,110.0,6.6,6
10.7,0.99546,0.038,0.19,118.0,6.9,6
11.3,0.99058,0.034,0.16,98.0,6.8,6
10.0,0.99362,0.048,0.41,70.0,6.4,5
10.0,0.99362,0.048,0.41,70.0,6.4,5
11.2,0.99196,0.036,0.36,119.0,7.4,6
9.7,0.99255,0.09,0.17,130.0,6.1,5
12.5,0.99027,0.032,0.28,85.0,5.5,5
12.9,0.99302,0.029,0.5,110.0,6.6,8
11.8,0.99257,0.057,0.44,160.0,7.1,6
10.6,0.99506,0.062,0.38,166.0,6.9,5
11.8,0.99257,0.057,0.44,160.0,7.1,6
10.7,0.9952,0.049,0.24,133.0,6.2,6
9.9,0.99498,0.048,0.28,162.0,6.1,5
12.0,0.9903,0.048,0.26,76.0,7.6,6
10.4,0.99706,0.043,0.16,163.0,7.5,7
8.5,0.99398,0.054,0.36,107.0,6.5,5
9.9,0.99588,0.06,0.35,82.0,6.6,4
9.4,0.99691,0.049,0.25,120.0,5.7,6
10.4,0.99608,0.05,0.37,134.0,7.4,5
11.0,0.99142,0.044,0.25,108.0,5.7,6
11.0,0.99138,0.044,0.23,110.0,5.8,6
10.4,0.99432,0.052,0.265,91.0,5.4,6
9.8,0.99592,0.05,0.25,116.0,5.7,6
9.4,0.99691,0.049,0.25,106.0,5.7,6
10.6,0.99432,0.046,0.23,142.0,5.9,6
10.1,0.99266,0.052,0.3,185.0,6.2,5
11.5,0.99456,0.048,0.33,96.0,6.5,8
11.4,0.9915,0.048,0.26,73.0,7.4,6
9.2,0.99322,0.058,0.2,93.0,7.0,6
9.7,0.9927,0.059,0.21,101.0,6.5,6
11.3,0.99173,0.047,0.25,79.0,7.3,6
9.6,0.99412,0.098,0.27,127.0,6.8,6
8.9,0.99666,0.07,0.24,179.0,6.7,6
10.0,0.99425,0.057,0.14,82.0,6.4,6
9.2,0.99314,0.059,0.5,112.0,6.4,6
9.0,0.99672,0.11,0.41,103.0,6.6,6
12.8,0.99024,0.03,0.25,98.0,6.4,7
9.0,0.99672,0.11,0.41,103.0,6.6,6
9.5,0.99366,0.054,0.25,136.0,8.0,5
10.0,0.99425,0.057,0.14,82.0,6.4,6
11.0,0.99299,0.046,0.21,140.0,6.6,5
9.2,0.99314,0.059,0.5,112.0,6.4,6
10.6,0.99528,0.037,0.29,99.0,6.3,6
10.0,0.99568,0.057,0.37,166.0,6.9,5
10.0,0.99568,0.057,0.37,166.0,6.9,5
11.7,0.99062,0.03,0.31,86.0,5.7,7
12.5,0.99058,0.035,0.45,80.0,6.9,7
11.1,0.99059,0.039,0.3,122.0,6.9,7
9.7,0.99119,0.041,0.23,141.0,5.3,5
12.3,0.99727,0.037,0.3,150.0,6.8,6
12.2,0.99021,0.035,0.28,105.0,6.7,6
11.3,0.99238,0.043,0.255,153.0,5.0,6
11.6,0.99164,0.053,0.4,193.0,7.6,5
11.3,0.99006,0.04,0.21,75.0,5.5,6
11.1,0.99078,0.041,0.2,95.0,6.0,6
11.2,0.99036,0.041,0.17,92.0,6.1,6
11.3,0.99123,0.046,0.21,107.0,7.5,6
12.0,0.98978,0.041,0.26,94.0,7.3,6
8.8,0.99908,0.069,0.35,158.0,6.2,6
8.8,0.99908,0.069,0.35,158.0,6.2,6
12.0,0.99022,0.046,0.43,143.0,6.5,8
12.0,0.99024,0.046,0.4,147.0,6.5,7
9.0,0.9973,0.049,0.28,122.0,7.4,5
9.3,0.99853,0.054,0.23,151.0,6.3,6
8.7,0.99769,0.059,0.34,171.0,6.2,6
12.8,0.98954,0.095,0.44,75.0,6.6,6
11.5,0.98974,0.052,0.13,72.0,6.0,7
10.0,0.99382,0.048,0.17,147.0,6.3,5
10.0,0.99383,0.047,0.18,147.0,6.3,5
10.3,0.99538,0.059,0.31,215.0,6.7,5
10.4,0.99734,0.054,0.33,227.0,6.6,5
13.4,0.98981,0.02,0.34,68.0,6.3,7
11.2,0.99095,0.032,0.29,130.0,6.8,6
9.1,0.9964,0.048,0.31,206.0,7.4,5
9.1,0.9964,0.048,0.31,206.0,7.4,5
10.8,0.99411,0.04,0.25,120.0,5.7,6
12.5,0.9915,0.038,0.27,89.0,6.8,6
11.3,0.99234,0.046,0.26,132.0,5.9,5
12.8,0.99016,0.035,0.65,128.0,5.9,6
9.1,0.9964,0.048,0.31,206.0,7.4,5
12.7,0.98949,0.041,0.23,72.0,6.6,6
11.0,0.99287,0.054,0.18,143.0,6.8,7
10.4,0.99544,0.052,0.28,149.0,6.8,6
10.4,0.99544,0.052,0.28,149.0,6.8,6
10.7,0.9941,0.051,0.27,136.0,5.9,6
10.9,0.994,0.055,0.25,131.0,6.1,6
